client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
7fcf715700b9e8a04b53c0f43d7692212879a06072bb1575b0f70d5e0c3e4a8b23d20003cae2ba3279434b0a5e92ea85a47c5c5fef9b596995576ccaf1b91654	common_voice_de_26192644.mp3	Ein Junge sitzt auf Sand vor einem Holzgebäude und isst.	0	0	twenties	male	Deutschland Deutsch	de	
7fcf715700b9e8a04b53c0f43d7692212879a06072bb1575b0f70d5e0c3e4a8b23d20003cae2ba3279434b0a5e92ea85a47c5c5fef9b596995576ccaf1b91654	common_voice_de_26192646.mp3	Füge das Lied von Justin Furstenfeld zur Latin-Pop-Playlist hinzu.	0	0	twenties	male	Deutschland Deutsch	de	
7fcf715700b9e8a04b53c0f43d7692212879a06072bb1575b0f70d5e0c3e4a8b23d20003cae2ba3279434b0a5e92ea85a47c5c5fef9b596995576ccaf1b91654	common_voice_de_26192647.mp3	Winston County litt selbst unter seinem eigenen internen Krieg.	0	0	twenties	male	Deutschland Deutsch	de	
4b7c66db5c3673970b112fdafdfe05e251d8bd0a3c57ce2da78a570e15e606547e3d31cc561e12a0761489fd70819d055090d35b3a9e9915cbc7fb0bb05a0970	common_voice_de_26195069.mp3	Die Kontrollinstanzen wurden freigelassen, um die Grenzen des Staates in ihren Bereichen festzustellen.	0	0			Deutschland Deutsch	de	
4b7c66db5c3673970b112fdafdfe05e251d8bd0a3c57ce2da78a570e15e606547e3d31cc561e12a0761489fd70819d055090d35b3a9e9915cbc7fb0bb05a0970	common_voice_de_26195077.mp3	Die Anzahl der Subplots der Show wuchs, als mehr Mitwirkende hinzukamen.	0	0			Deutschland Deutsch	de	
4b7c66db5c3673970b112fdafdfe05e251d8bd0a3c57ce2da78a570e15e606547e3d31cc561e12a0761489fd70819d055090d35b3a9e9915cbc7fb0bb05a0970	common_voice_de_26195082.mp3	Chowchila liegt nördlich der Innenstadt von Los Angeles.	0	0			Deutschland Deutsch	de	
5a5c462b583ae4198241e19901cfea4cb1f73905969357f9e2dced0fcae858e5441b69a721eefc00b66ca28f666d76c7b0db86da88d68cf727e9da98c50a1fcd	common_voice_de_26205855.mp3	Sie finden sie in der Liste der Teenie-Filme.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26210820.mp3	Bei diesem Ansatz werden physiologische, anatomische und lebensgeschichtliche Merkmale der Art hervorgehoben.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26211686.mp3	Später liest es dann die geschriebenen Daten zurück.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26211687.mp3	Mit Ausnahme von	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26211688.mp3	Die schwarzen Haie mit dem roten Schwanz, die heute im Aquarienhandel beobachtet werden, sind alle in Gefangenschaft.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26211689.mp3	Seine Eltern, Benjamin und Anna Bolotsky, waren jüdische Immigranten, die ursprünglich aus Osteuropa stammten.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212071.mp3	Es kann auch eine wandlose, überdachte Struktur sein, ähnlich wie ein Pavillon.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212073.mp3	Er versuchte, ihr mit der Morselampe ein Signal zu senden, jedoch ohne Erfolg.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212075.mp3	Sie sind fest in ihren Überzeugungen und zeigen Initiative.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212080.mp3	Es braucht keinen gesonderten Stromanschluss.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212088.mp3	Sie waren großzügige Menschen.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212097.mp3	Pierre, der versucht, sie zu beruhigen, verkündet plötzlich, dass er sie liebt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212173.mp3	Die Stoa war der Ort, von dem aus Zeno von Citium den Stoizismus lehrte.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212174.mp3	Zwei Jahre lang litten die Einwohner der Stadt stark unter der Unterdrückung durch Japan.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212175.mp3	„Kursiv“ zeigt ein Stadion an, das jetzt inaktiv ist.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212176.mp3	Eine Sammlung von Kurzgeschichten.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212178.mp3	Zu den bekanntesten gehören die ersten Versionen von Internet Explorer sowie Netscape.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212181.mp3	Manche Algorithmen brauchen einen Zugang in beide Richtungen.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212192.mp3	Irgendwann hoben sich auf diesem Bergzug die Kapverden hervor.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212196.mp3	Die Herausgeberin von „Sarie“ ist Michelle van Breda.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212198.mp3	Der Name wurde mit den jeweiligen zwei Anfangsbuchstaben der Männer gebildet.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212307.mp3	Das Theater bestand zwei Jahre lang.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212308.mp3	Die Polyphenenpigmentierung ist adaptiv für Insektenarten, die mehrmals im Jahr Paarungszeit haben.	0	0	twenties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212455.mp3	Daher zählt "braun" als ein Wort, "berücksichtigt" jedoch als zwei.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212461.mp3	Ein Jahr später verdoppelte Kleiner Perkins seine iFund-Investitionen.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212475.mp3	„Fanals“, also nächtliche Prozessionen riesiger Papierlaternen, finden zur Weihnachtszeit statt.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212477.mp3	Ich mag sowohl Apfel- als auch Pecannusskuchen.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212478.mp3	Sie ist aktuell Teil eines Albums mit Interpretationen von Beatles-Klassikern.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212482.mp3	Ich werde alle diese Typen durchschütteln, bevor ich fertig bin.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212487.mp3	Fast ist Autor des bekannten Why the Fifth Amendment?	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212493.mp3	Schauen Sie auf den Kalorimeter.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212498.mp3	Draußen ist es eiskalt!	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212505.mp3	Er half, die Psychologie zu prägen, und war ein führender Psychologe.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212506.mp3	Diese Arbeit konzentriert sich ausschließlich auf mündliche Erzählungen.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26212528.mp3	Er spielte acht Jahre lang „Doc“ Robb in „In der Hitze der Nacht“.	0	0	fourties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212884.mp3	Die Tatsache, dass Weta-Grillen auch auf einigen japanischen Inseln vorkommen, unterstützt diese Möglichkeit.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26212893.mp3	Der Speiseplan der Königsseeschwalbe setzt sich in der Regel von kleinen Fischen wie Sardellen, Schwachfischen und Kräckern zusammen.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213581.mp3	Hartwig Hausdorf mutmaßte, es sei von Außerirdischen gebaut worden, und Philip Coppens bekräftigte diese Theorie.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213583.mp3	Sie betrifft vor allem Männer und weist eine sehr variable Reihe von Symptomen und Prognosen auf.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213585.mp3	Ilves ist der am meisten geschmückte Klub im finnischen Hockey.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213592.mp3	Der Sänger von „Fear Factory“, Burton C. Bell, ist auf dem Album zu hören.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213594.mp3	„Clione“ ist die Gattung der Familie der Clionidae.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213596.mp3	Angus Fairhurst kam in Pembury, Kent, auf die Welt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213598.mp3	Sigismund liegt in der Münchener Frauenkirche begraben.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213599.mp3	Paul selbst wurde kurz darauf ermordet.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213637.mp3	An der Geschäftsführung des Unternehmens ist die Familie Manoogian nicht mehr beteiligt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26213638.mp3	Es ist Großbritanniens älteste Hängebrücke, die noch auf das Original-Kettenwerk vertraut.	0	0	twenties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216215.mp3	Seine Innings beinhalteten zwei massive Sechser-Treffer.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216221.mp3	Weitere Städte sind Radium Hot Springs, Windermere und Fairmont Hot Springs.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216227.mp3	Für Bailey war das evolutionäre Paradoxon des Fortbestehens der Homosexualität von Interesse.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216233.mp3	Der Reifen hatte daher symbolische Bedeutung in Mythen und Kultur der Griechen.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216239.mp3	Der Boden ist eher für Schnell-Kegler als für Spin-Kegler geeignet.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216246.mp3	Schließlich wurde es zusammen mit dem Film „Dogma“ von Regisseur Kevin Smith an Lionsgate verkauft.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216256.mp3	Es ist eine christlich-demokratische Doktrine der Gemäßigten.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216257.mp3	Allerdings steht es schon seit über hundert Jahren.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216265.mp3	Arad wohnte neun Jahre lang in Jerusalem.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216282.mp3	Nachdem er New York City verlassen hatte, schloss sich Jackson seiner Frau an und fuhr nach Hause nach Vermont.	0	0	fourties	male	Deutschland Deutsch	de	
28af981a38f6d3d68539a5e389c85f0f6d9ea25633bfcf122a62e543735dc4532dde9c6feabaf05022807aeba4c09a38185b65260dbf78c4ca1d6e7542cd78c2	common_voice_de_26216289.mp3	Meine Tochter möchte mit dem Ballettunterricht beginnen.	0	0	fourties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26216949.mp3	Gegenwärtig erfordert die Implementierung von Mozilla, dass die Benutzer ihre eigenen Sprachmodelle trainieren.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26217485.mp3	Ein Trainer eines Spiels hört über Kopfhörer zu und beobachtet das Spiel.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26217488.mp3	Es war ihre erste Kollaboration, seitdem er die Gruppe verlassen hatte.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26217498.mp3	Sein Neffe ist der Theaterdesigner Jeremy Herbert.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26217503.mp3	Die ganze Veranstaltung wurde von den eigenen Kameras des Museums gefilmt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26217510.mp3	Teile, die so schwer sind, dass sie die intakte Oberfläche treffen könnten.	0	0	twenties	male	Deutschland Deutsch	de	
141193ea68ab99201145673bce81571cf02d480166f0141b9a53241f9197ed4dfaae3ba8db319dcf040ea1dc39ff805e6af69fa6cc7c47e73ad4786735734201	common_voice_de_26221013.mp3	Ihre Knöchel waren frei.	0	0				de	
141193ea68ab99201145673bce81571cf02d480166f0141b9a53241f9197ed4dfaae3ba8db319dcf040ea1dc39ff805e6af69fa6cc7c47e73ad4786735734201	common_voice_de_26221018.mp3	Opa rieb sich langsam die Beine.	0	0				de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26228983.mp3	Unreife Vögel sind ähnlich, haben aber keine schwarze Kehle.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26228984.mp3	Darunter auch solche wie Lerato „Lira“ Molapo, Lebo Mathosa, Euphonik.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26228998.mp3	Dies würde sich jedoch erst nach den französischen Revolutionskriegen bemerkbar machen.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26228999.mp3	Es gibt mehrere Möglichkeiten, wie Sprecher von Pohnpeic durch ihre Sprache Respekt zeigen.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229000.mp3	Nach dem Studium wurde er Beamter des Kolonialdienstes.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229006.mp3	A war an der Operation Silver Wake in Tirana, Albanien, beteiligt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229007.mp3	Sein Hauptsitz befindet sich in Winnipeg Manitoba.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229008.mp3	Er hat zwei Brüder, Andrew und Justin.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229010.mp3	Das Gebäude hat eine ungewöhnliche achteckige Form.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229011.mp3	Sie wurde in Erdevik, Königreich Jugoslawien, geboren.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229015.mp3	Neue Zeichen haben die alten verdeckt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229018.mp3	Der Verwaltungssitz ist in Alamo.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229020.mp3	Diese gehören heute zur Gattung „Librostome“.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229026.mp3	Der gesamte zentrale Bereich im ersten Stock ist der Schauplatz für kulturelle Aktivitäten.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229037.mp3	Das Gericht befindet sich in Salt Lake City mit einem weiteren Raum in Ogden.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229038.mp3	Mathildes Umlaufbahn ist exzentrisch und führt sie in die äußeren Bereiche des Hauptgürtels.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229045.mp3	Hurdman wurde auf dem Friedhof von Beechwood beigesetzt.	0	0	twenties	male	Deutschland Deutsch	de	
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44	common_voice_de_26229051.mp3	Ich trauere nicht.	0	0	twenties	male	Deutschland Deutsch	de	
